year,seriousviolent,injury,treatment,vicservices,locationr
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Injured,Not treated,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,School
2014,No,Not injured,Not injured,No services recieved,Other
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Injured,Not treated,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Other
2014,Yes,Not injured,Not injured,No services recieved,Other
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Injured,Not treated,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Injured,Not treated,No services recieved,School
2014,No,Not injured,Not injured,No services recieved,School
2014,No,Not injured,Not injured,No services recieved,Other
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Injured,Not treated,No services recieved,Home
2014,No,Injured,Not treated,No services recieved,Home
2014,Unknown,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Friendly location
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,Unknown,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Injured,Not treated,No services recieved,Commercial
2014,No,Injured,Not treated,No services recieved,Other
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Other
2014,No,Injured,Not treated,No services recieved,Other
2014,No,Injured,Not treated,No services recieved,Other
2014,No,Injured,Not treated,No services recieved,Other
2014,No,Not injured,Not injured,No services recieved,School
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Other
2014,Yes,Injured,Not treated,No services recieved,Friendly location
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Injured,Treated,No services recieved,Other
2014,Unknown,Not injured,Not injured,No services recieved,Commercial
2014,Unknown,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,School
2014,No,Not injured,Not injured,No services recieved,School
2014,Unknown,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Injured,Treated,Services recieved,Commercial
2014,Yes,Injured,Treated,No services recieved,Home
2014,No,Injured,Not treated,Services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,School
2014,No,Not injured,Not injured,No services recieved,School
2014,Yes,Injured,Treated,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Injured,Not treated,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Unknown,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Injured,Treated,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Injured,Treated,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,Services recieved,School
2014,No,Not injured,Not injured,No services recieved,Friendly location
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Injured,Not treated,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Injured,Not treated,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,School
2014,No,Not injured,Not injured,No services recieved,School
2014,No,Injured,Not treated,No services recieved,Home
2014,No,Injured,Treated,No services recieved,Home
2014,Yes,Injured,Treated,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Injured,Treated,No services recieved,Friendly location
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Friendly location
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,No,Injured,Not treated,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,Services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,Services recieved,Commercial
2014,Yes,Injured,Treated,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Injured,,No services recieved,Home
2014,Yes,Injured,Treated,Services recieved,Friendly location
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Other
2014,No,Not injured,Not injured,No services recieved,School
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Injured,Treated,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Other
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,School
2014,No,Injured,Not treated,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,,Home
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,,Commercial
2014,No,Injured,Not treated,No services recieved,Commercial
2014,Yes,Injured,Treated,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,School
2014,Yes,Injured,Treated,No services recieved,Friendly location
2014,Yes,Injured,Not treated,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Friendly location
2014,Yes,Not injured,Not injured,No services recieved,Other
2014,No,Injured,Not treated,,Home
2014,Yes,Injured,Treated,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Other
2014,No,Not injured,Not injured,No services recieved,Other
2014,No,Not injured,Not injured,No services recieved,Other
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Injured,Not treated,Services recieved,School
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Friendly location
2014,Yes,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Friendly location
2014,No,Injured,Treated,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,Services recieved,Commercial
2014,No,Injured,Treated,Services recieved,Home
2014,No,Injured,Not treated,No services recieved,Home
2014,No,Injured,Not treated,No services recieved,Home
2014,No,Injured,Not treated,No services recieved,Home
2014,No,Injured,Not treated,No services recieved,Home
2014,No,Injured,Not treated,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Other
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,School
2014,Yes,Injured,Not treated,No services recieved,Friendly location
2014,No,Not injured,Not injured,No services recieved,School
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Injured,Treated,No services recieved,Home
2014,Yes,Injured,Treated,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Injured,Treated,Services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,Yes,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Injured,Not treated,No services recieved,Commercial
2014,No,Not injured,Not injured,No services recieved,Home
2014,No,Not injured,Not injured,No services recieved,Commercial
2014,Yes,Not injured,Not injured,No services recieved,Other
2014,Yes,Injured,Treated,No services recieved,Home
