,year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2
9434,2015,3618.96883,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
9435,2015,3209.19242,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
9436,2015,3785.79411,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
9437,2015,3785.79411,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
9438,2015,2780.25542,Female,White,Non-Hispanic,Non-Hispanic White,65+,Separated
9439,2015,2781.62242,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9440,2015,3099.42809,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9441,2015,4013.99537,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9442,2015,4013.99537,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9443,2015,3169.80085,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
9444,2015,3101.916460000001,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
9445,2015,3133.957360000001,Male,White,Hispanic,Other,50-64,Divorced
9446,2015,3133.957360000001,Male,White,Hispanic,Other,50-64,Divorced
9447,2015,3082.77173,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
9448,2015,4706.86064,Male,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
9449,2015,296.15271,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9450,2015,264.14757000000003,Female,White,Hispanic,Other,25-34,Never married
9451,2015,264.14757000000003,Female,White,Hispanic,Other,25-34,Never married
9452,2015,264.14757000000003,Female,White,Hispanic,Other,25-34,Never married
9453,2015,264.14757000000003,Female,White,Hispanic,Other,25-34,Never married
9454,2015,264.14757000000003,Female,White,Hispanic,Other,25-34,Never married
9455,2015,3040.2602,Female,White,Hispanic,Other,50-64,Married
9456,2015,6123.97866,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9457,2015,6123.97866,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9458,2015,6123.97866,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9459,2015,3584.3754,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Divorced
9460,2015,3584.3754,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Divorced
9461,2015,3371.62438,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
9462,2015,3045.75467,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Widowed
9463,2015,3863.32788,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9464,2015,2934.71311,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
9465,2015,4705.55239,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
9466,2015,4705.55239,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
9467,2015,1724.45589,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Divorced
9468,2015,1724.45589,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Divorced
9469,2015,1724.45589,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Divorced
9470,2015,3177.512,Female,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
9471,2015,3735.89069,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9472,2015,355.81224,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
9473,2015,4389.40501,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9474,2015,2069.82785,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
9475,2015,1362.29097,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9476,2015,5799.0790000000015,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9477,2015,571.86333,Male,White,Hispanic,Other,25-34,Never married
9478,2015,728.07585,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
9479,2015,3371.6692299999995,Male,Other,Non-Hispanic,Non-Hispanic,25-34,Never married
9480,2015,5710.06876,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9481,2015,3135.75308,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9482,2015,54238.7475,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Divorced
9483,2015,44196.1314,Female,Other,Non-Hispanic,Non-Hispanic,35-49,Divorced
9484,2015,2937.9576,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
9485,2015,2834.19037,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9486,2015,2855.74612,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9487,2015,608.22667,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9488,2015,761.35599,Female,Other,Non-Hispanic,Non-Hispanic,50-64,Married
9489,2015,744.07535,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9490,2015,2351.27692,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
9491,2015,2362.20952,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Widowed
9492,2015,1519.28616,Female,Black,Non-Hispanic,Non-Hispanic Black,15-17,Never married
9493,2015,864.8199199999998,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
9494,2015,15548.6236,Female,White,Non-Hispanic,Non-Hispanic White,65+,Married
9495,2015,296.15271,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9496,2015,554.2137799999998,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
9497,2015,2104.75729,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
9498,2015,989.88825,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
9499,2015,989.88825,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
9500,2015,800.36757,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
9501,2015,800.36757,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
9502,2015,1252.26018,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9503,2015,3698.33224,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
9504,2015,3642.43926,Female,Other,Hispanic,Other,50-64,Divorced
9505,2015,3584.1343,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9506,2015,3666.06972,Male,White,Hispanic,Other,21-24,Married
9507,2015,4180.5879,Male,White,Hispanic,Other,25-34,Married
9508,2015,5428.70685,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
9509,2015,3017.5968,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
9510,2015,3129.36477,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
9511,2015,3129.36477,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
9512,2015,637.11408,Female,White,Non-Hispanic,Non-Hispanic White,65+,Married
9513,2015,3468.23185,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
9514,2015,1962.58153,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9515,2015,606.8338,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
9516,2015,798.67901,Female,Other,Non-Hispanic,Non-Hispanic,65+,Married
9517,2015,1391.84743,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
9518,2015,1391.84743,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
9519,2015,1391.84743,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
9520,2015,1391.84743,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
9521,2015,1391.84743,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
9522,2015,1137.92498,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9523,2015,592.3038,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
9524,2015,1683.38327,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
9525,2015,1848.76868,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
9526,2015,1184.29103,Male,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
9527,2015,3114.3665100000007,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
9528,2015,3114.3665100000007,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
9529,2015,1238.56463,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
9530,2015,2462.9765,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9531,2015,2340.186910000001,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9532,2015,4829.44524,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9533,2015,3637.67979,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
9534,2015,3637.67979,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
9535,2015,3637.67979,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
9536,2015,5148.28659,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
9537,2015,3304.21343,Female,White,Hispanic,Other,35-49,Married
9538,2015,5117.979920000002,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Married
9539,2015,5117.979920000002,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Married
9540,2015,2861.823160000001,Female,White,Hispanic,Other,35-49,Never married
9541,2015,2861.823160000001,Female,White,Hispanic,Other,35-49,Never married
9542,2015,264.14757000000003,Female,White,Hispanic,Other,25-34,Never married
9543,2015,4647.59859,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Separated
9544,2015,1907.76359,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9545,2015,1907.76359,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9546,2015,139.47145,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Married
9547,2015,355.3024200000001,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9548,2015,551.03038,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9549,2015,551.03038,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9550,2015,668.11605,Male,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
9551,2015,1018.61819,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9552,2015,997.05747,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9553,2015,1651.61156,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Married
9554,2015,122.51082,Male,Other,Non-Hispanic,Non-Hispanic,50-64,Never married
9555,2015,2083.15981,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9556,2015,986.28862,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9557,2015,986.28862,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9558,2015,986.28862,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9559,2015,496.94107,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9560,2015,131.04038,Male,Other,Non-Hispanic,Non-Hispanic,35-49,Never married
9561,2015,3091.01544,Male,White,Hispanic,Other,65+,Divorced
9562,2015,3368.34388,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9563,2015,3026.8663300000007,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9564,2015,3197.57875,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9565,2015,4710.5026,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9566,2015,3066.95892,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9567,2015,3503.21573,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9568,2015,3973.45728,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9569,2015,2227.50496,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9570,2015,559.13622,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
9571,2015,559.13622,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
9572,2015,728.23243,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
9573,2015,5823.7547,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
9574,2015,2630.15553,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
9575,2015,2630.15553,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
9576,2015,2119.87114,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
9577,2015,1026.9828699999996,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
9578,2015,782.10247,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9579,2015,2016.19735,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
9580,2015,646.72802,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
9581,2015,1100.08474,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Married
9582,2015,4402.10724,Male,White,Hispanic,Other,15-17,Never married
9583,2015,3176.62696,Male,Other,Non-Hispanic,Non-Hispanic,35-49,Never married
9584,2015,3176.62696,Male,Other,Non-Hispanic,Non-Hispanic,35-49,Never married
9585,2015,2743.43811,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
9586,2015,2760.3710100000008,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9587,2015,4205.0025,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
9588,2015,2925.50973,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Divorced
9589,2015,6041.10182,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
9590,2015,5056.49889,Female,Other,Non-Hispanic,Non-Hispanic,21-24,Never married
9591,2015,5056.49889,Female,Other,Non-Hispanic,Non-Hispanic,21-24,Never married
9592,2015,6829.338890000001,Male,White,Hispanic,Other,21-24,Never married
9593,2015,4307.97167,Male,Black,Non-Hispanic,Non-Hispanic Black,50-64,Married
9594,2015,3700.78375,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
9595,2015,4375.52413,Male,White,Hispanic,Other,12-14,Never married
9596,2015,135.26748999999998,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
9597,2015,515.96883,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9598,2015,515.96883,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9599,2015,515.96883,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9600,2015,780.0629299999998,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
9601,2015,91.95295,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
9602,2015,1237.23664,Female,White,Hispanic,Other,25-34,Separated
9603,2015,7423.41984,Female,White,Hispanic,Other,25-34,Separated
9604,2015,1058.77687,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
9605,2015,3567.42308,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
9606,2015,555.48784,Male,White,Hispanic,Other,50-64,Separated
9607,2015,2327.23491,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
9608,2015,3556.21855,Female,White,Hispanic,Other,18-20,Never married
9609,2015,4635.34369,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
9610,2015,4635.34369,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
9611,2015,3769.49558,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
9612,2015,5243.95036,Female,Black,Non-Hispanic,Non-Hispanic Black,15-17,Never married
9613,2015,4964.5242,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
9614,2015,4964.5242,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
9615,2015,4964.5242,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
9616,2015,7790.8007,Female,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
9617,2015,3340.94467,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9618,2015,4291.98071,Male,Other,Non-Hispanic,Non-Hispanic,25-34,Never married
9619,2015,4291.98071,Male,Other,Non-Hispanic,Non-Hispanic,25-34,Never married
9620,2015,4291.98071,Male,Other,Non-Hispanic,Non-Hispanic,25-34,Never married
9621,2015,4232.51045,Male,White,Hispanic,Other,25-34,Never married
9622,2015,1687.94673,Female,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
9623,2015,1687.94673,Female,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
9624,2015,1687.94673,Female,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
9625,2015,1687.94673,Female,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
9626,2015,1687.94673,Female,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
9627,2015,457.72646,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
9628,2015,86.69842,Female,White,Hispanic,Other,21-24,Never married
9629,2015,816.78292,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
9630,2015,984.08585,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
9631,2015,1189.71351,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Separated
9632,2015,741.60442,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
9633,2015,965.32921,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9634,2015,2153.4133,Female,White,Hispanic,Other,25-34,Never married
9635,2015,3265.84328,Female,White,Hispanic,Other,35-49,Married
9636,2015,3555.56287,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
9637,2015,4087.3854,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9638,2015,3572.27068,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
9639,2015,2749.14603,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
9640,2015,2549.37064,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9641,2015,625.20196,Male,Black,Non-Hispanic,Non-Hispanic Black,18-20,Never married
9642,2015,405.12706,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9643,2015,3420.5562,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
9644,2015,630.5858599999998,Male,Black,Non-Hispanic,Non-Hispanic Black,65+,Never married
9645,2015,783.5406,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
9646,2015,783.5406,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
9647,2015,717.5600400000002,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
9648,2015,1045.23468,Male,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
9649,2015,2457.68958,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9650,2015,1698.9722399999996,Male,White,Hispanic,Other,21-24,Never married
9651,2015,2774.55019,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
9652,2015,2355.11454,Male,Other,Non-Hispanic,Non-Hispanic,35-49,Divorced
9653,2015,594.82276,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9654,2015,1393.26451,Female,Black,Non-Hispanic,Non-Hispanic Black,65+,Divorced
9655,2015,2113.96524,Male,Other,Non-Hispanic,Non-Hispanic,21-24,Never married
9656,2015,11722.23062,Male,White,Hispanic,Other,18-20,Never married
9657,2015,4607.514429999998,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9658,2015,4647.4357,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
9659,2015,10200.46945,Male,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
9660,2015,4027.35661,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
9661,2015,3407.84478,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
9662,2015,5900.99737,Male,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
9663,2015,3559.2062,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
9664,2015,5870.77739,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9665,2015,5051.26266,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9666,2015,5051.26266,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
9667,2015,2601.51604,Male,White,Hispanic,Other,21-24,Married
9668,2015,2581.17243,Female,White,Non-Hispanic,Non-Hispanic White,65+,Married
9669,2015,2859.74023,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
9670,2015,3205.77505,Male,Other,Hispanic,Other,50-64,Never married
9671,2015,4791.8637,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Separated
9672,2015,3435.71417,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
9673,2015,5076.55808,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
